4400,3052,400337,773478,576958
4400,3100,455171,773478,639049
4400,3110,477575,773478,655761
4400,4000,523304,773478,689935
4400,4002,541551,773478,702968
4400,4004,546149,773478,705772
4400,4100,569565,773478,719462
4400,4102,570845,773478,719926
4400,4104,571043,773478,720224
4400,4200,597197,773478,735789
4400,4202,597699,773478,740168
4400,4204,616161,773478,748381
4400,4208,633203,773478,763025
4400,4300,680760,773478,754930
4400,4302,682779,773478,755156
4400,4304,683443,773478,755338
4400,4306,689296,773478,753022
4400,4310,713792,773478,766961
4400,4312,715871,773478,767813
4400,4314,715905,773478,767813
4402,2008,479,773280,12647
4402,2010,728,773280,13961
4402,2025,1122,773280,16375
4402,2026,1188,773280,16734
4402,2027,1259,773280,17410
4402,2030,1657,773280,19556
4402,2032,3190,773280,27567
4402,2040,7245,773280,44472
4402,2042,7355,773280,45577
4402,2060,12747,773280,68759
4402,2070,16432,773280,89236
4402,2080,19691,773280,102795
4402,2082,18908,773280,104732
4402,2084,21357,773280,112719
4402,2100,33043,773280,134303
4402,2102,62220,773280,182244
4402,2104,64175,773280,187582
4402,2200,82377,773280,216806
4402,2202,90876,773280,232675
4402,2300,121235,773280,315511
4402,2302,124804,773280,320056
4402,2304,130913,773280,328047
4402,2306,152300,773280,341987
4402,2400,186428,773280,380740
4402,2402,186777,773280,372865
4402,2500,253231,773280,435891
4402,2502,287144,773280,497537
4402,2504,291568,773280,500481
4402,3006,291568,773280,500481
4402,3008,293485,773280,497649
4402,3010,297396,773280,499890
4402,3012,297777,773280,500414
4402,3014,307513,773280,512364
4402,3016,316717,773280,515187
4402,3020,341117,773280,531669
4402,3022,353399,773280,544524
4402,3030,360568,773280,551073
4402,3034,361738,773280,551932
4402,3040,373448,773280,561673
4402,3042,376732,773280,559810
4402,3050,401592,773280,583935
4402,3052,397189,773280,576958
4402,3100,452013,773280,639049
4402,3110,474417,773280,655761
4402,4000,519921,773280,689935
4402,4002,538172,773280,702968
4402,4004,542768,773280,705772
4402,4100,566010,773280,719462
4402,4102,567288,773280,719926
4402,4104,567486,773280,720224
4402,4200,593582,773280,735789
4402,4202,594084,773280,740168
4402,4204,612612,773280,748381
4402,4208,629599,773280,763025
4402,4300,676922,773280,754930
4402,4302,678905,773280,755156
4402,4304,679569,773280,755338
4402,4306,685596,773280,753022
4402,4310,709747,773280,766961
4402,4312,711826,773280,767813
4402,4314,711860,773280,767813
4402,4400,743266,773280,773478
4404,2008,479,773368,12647
4404,2010,728,773368,13961
4404,2025,1122,773368,16375
4404,2026,1188,773368,16734
4404,2027,1259,773368,17410
4404,2030,1657,773368,19556
4404,2032,3190,773368,27567
4404,2040,7245,773368,44472
4404,2042,7355,773368,45577
4404,2060,12747,773368,68759
4404,2070,16432,773368,89236
4404,2080,19691,773368,102795
4404,2082,18908,773368,104732
4404,2084,21357,773368,112719
4404,2100,33043,773368,134303
4404,2102,62220,773368,182244
4404,2104,64175,773368,187582
4404,2200,82377,773368,216806
4404,2202,90876,773368,232675
4404,2300,121235,773368,315511
4404,2302,124804,773368,320056
4404,2304,130913,773368,328047
4404,2306,152300,773368,341987
4404,2400,186428,773368,380740
4404,2402,186775,773368,372865
4404,2500,253229,773368,435891
4404,2502,287142,773368,497537
4404,2504,291564,773368,500481
4404,3006,291564,773368,500481
4404,3008,293481,773368,497649
4404,3010,297392,773368,499890
4404,3012,297773,773368,500414
4404,3014,307511,773368,512364
4404,3016,316670,773368,515187
4404,3020,341070,773368,531669
4404,3022,353352,773368,544524
4404,3030,360521,773368,551073
4404,3034,361691,773368,551932
4404,3040,373357,773368,561673
4404,3042,376641,773368,559810
4404,3050,401511,773368,583935
4404,3052,397108,773368,576958
4404,3100,451932,773368,639049
4404,3110,474336,773368,655761
4404,4000,519840,773368,689935
4404,4002,538091,773368,702968
4404,4004,542687,773368,705772
4404,4100,565929,773368,719462
4404,4102,567207,773368,719926
4404,4104,567405,773368,720224
4404,4200,593501,773368,735789
4404,4202,594003,773368,740168
4404,4204,612531,773368,748381
4404,4208,629502,773368,763025
4404,4300,676823,773368,754930
4404,4302,678806,773368,755156
4404,4304,679470,773368,755338
4404,4306,685497,773368,753022
4404,4310,709624,773368,766961
4404,4312,711703,773368,767813
4404,4314,711737,773368,767813
4404,4400,742937,773368,773478
4404,4402,747041,773368,773280
4406,2008,479,773620,12647
4406,2010,728,773620,13961
4406,2025,1122,773620,16375
4406,2026,1188,773620,16734
4406,2027,1259,773620,17410
4406,2030,1657,773620,19556
4406,2032,3190,773620,27567
4406,2040,7245,773620,44472
4406,2042,7355,773620,45577
4406,2060,12747,773620,68759
4406,2070,16432,773620,89236
4406,2080,19691,773620,102795
4406,2082,18908,773620,104732
4406,2084,21357,773620,112719
4406,2100,33043,773620,134303
4406,2102,62220,773620,182244
4406,2104,64175,773620,187582
4406,2200,82377,773620,216806
4406,2202,90876,773620,232675
4406,2300,121235,773620,315511
4406,2302,124804,773620,320056
4406,2304,130913,773620,328047
4406,2306,152300,773620,341987
4406,2400,186428,773620,380740
4406,2402,186775,773620,372865
4406,2500,253229,773620,435891
4406,2502,287130,773620,497537
4406,2504,291552,773620,500481
4406,3006,291552,773620,500481
4406,3008,293459,773620,497649
4406,3010,297370,773620,499890
4406,3012,297751,773620,500414
4406,3014,307489,773620,512364
4406,3016,316646,773620,515187
4406,3020,341046,773620,531669
4406,3022,353328,773620,544524
4406,3030,360497,773620,551073
4406,3034,361667,773620,551932
4406,3040,373333,773620,561673
4406,3042,376617,773620,559810
4406,3050,401493,773620,583935
4406,3052,397090,773620,576958
4406,3100,451914,773620,639049
4406,3110,474318,773620,655761
4406,4000,519822,773620,689935
4406,4002,538073,773620,702968
4406,4004,542669,773620,705772
4406,4100,565878,773620,719462
4406,4102,567156,773620,719926
4406,4104,567354,773620,720224
4406,4200,593476,773620,735789
4406,4202,593978,773620,740168
4406,4204,612503,773620,748381
4406,4208,629444,773620,763025
4406,4300,676727,773620,754930
4406,4302,678696,773620,755156
4406,4304,679360,773620,755338
4406,4306,685383,773620,753022
4406,4310,709510,773620,766961
4406,4312,711587,773620,767813
4406,4314,711621,773620,767813
4406,4400,742626,773620,773478
4406,4402,746653,773620,773280
4406,4404,747276,773620,773368
4410,2008,456,785229,12647
4410,2010,701,785229,13961
4410,2025,1095,785229,16375
4410,2026,1161,785229,16734
4410,2027,1232,785229,17410
4410,2030,1630,785229,19556
4410,2032,2988,785229,27567
4410,2040,7043,785229,44472
4410,2042,7153,785229,45577
4410,2060,12526,785229,68759
4410,2070,16083,785229,89236
4410,2080,19291,785229,102795
4410,2082,18499,785229,104732
4410,2084,20948,785229,112719
4410,2100,32248,785229,134303
4410,2102,61405,785229,182244
4410,2104,63330,785229,187582
4410,2200,81449,785229,216806
4410,2202,89874,785229,232675
4410,2300,119884,785229,315511
4410,2302,123552,785229,320056
4410,2304,129654,785229,328047
4410,2306,150726,785229,341987
4410,2400,184019,785229,380740
4410,2402,184194,785229,372865
4410,2500,249328,785229,435891
4410,2502,282767,785229,497537
4410,2504,287098,785229,500481
4410,3006,287098,785229,500481
4410,3008,287858,785229,497649
4410,3010,291580,785229,499890
4410,3012,291984,785229,500414
4410,3014,301389,785229,512364
4410,3016,310384,785229,515187
4410,3020,333977,785229,531669
4410,3022,346185,785229,544524
4410,3030,352568,785229,551073
4410,3034,353676,785229,551932
4410,3040,364652,785229,561673
4410,3042,367812,785229,559810
4410,3050,391034,785229,583935
4410,3052,386558,785229,576958
4410,3100,439413,785229,639049
4410,3110,461532,785229,655761
4410,4000,503394,785229,689935
4410,4002,521278,785229,702968
4410,4004,525780,785229,705772
4410,4100,547573,785229,719462
4410,4102,548747,785229,719926
4410,4104,548913,785229,720224
4410,4200,572999,785229,735789
4410,4202,573495,785229,740168
4410,4204,590992,785229,748381
4410,4208,605997,785229,763025
4410,4300,648179,785229,754930
4410,4302,649981,785229,755156
4410,4304,650657,785229,755338
4410,4306,656472,785229,753022
4410,4310,679988,785229,766961
4410,4312,682116,785229,767813
4410,4314,682150,785229,767813
4410,4400,708444,785229,773478
4410,4402,711645,785229,773280
4410,4404,712022,785229,773368
4410,4406,712582,785229,773620
